"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"641",194,0,28,6,12,6,3,21,7,3,14,10,4,10,23,9,19,4,2,0,5,8,10,17,3,0,3,4,0,7,5,6,9,1,6,1,6,0,4,2,0,7,9,12,5,11,16,4,4,4,194,0,27,6,14,4,4,20,7,4,14,11,4,9,25,9,20,3,3,0,5,8,9,16,1,0,3,5,0,6,5,6,8,0,5,1,5,0,5,2,0,5,9,12,4,10,15,4,5,4,193,0,27,8,15,4,4,19,4,6,14,11,4,0,18,10,16,5,4,0,5,9,7,16,2,0,3,5,0,6,5,5,8,1,4,1,3,0,6,1,0,2,10,12,5,11,15,2,6,4,193,0,28,8,16,4,4,20,4,6,14,9,4,5,17,10,15,5,5,0,5,11,5,17,2,0,3,6,0,6,5,5,7,1,5,1,6,0,6,1,0,1,10,12,7,11,15,2,10,3,193,0,29,7,15,3,4,19,4,5,14,9,4,10,18,11,16,4,7,0,6,10,4,15,2,0,4,6,0,4,5,5,6,1,4,2,6,0,7,1,0,1,8,12,6,10,16,2,9,2
"642",192,0,31,7,14,2,2,18,3,5,14,10,5,10,17,8,17,2,7,0,7,11,2,16,2,0,4,5,0,4,5,1,6,1,4,3,6,0,8,0,0,2,6,12,5,10,16,2,8,3,0,0,31,6,6,0,1,4,1,3,0,16,7,10,5,5,22,2,6,0,3,9,2,4,2,0,2,4,0,0,4,1,1,1,3,3,3,0,8,0,0,1,2,2,5,2,1,0,7,3,0,0,34,5,6,0,1,3,1,3,0,13,6,10,2,4,24,2,5,0,3,6,1,4,2,0,1,3,0,0,3,1,1,1,3,4,4,0,5,0,0,2,1,2,5,4,1,0,7,2,0,0,35,2,5,0,0,3,1,0,0,13,9,10,2,2,25,2,5,0,3,7,2,4,2,0,1,2,0,0,3,0,1,1,4,3,5,0,4,0,0,2,1,2,4,5,1,0,4,2,0,0,37,3,3,0,1,2,1,1,3,13,10,10,4,1,28,1,3,0,3,10,3,2,1,0,1,3,0,2,2,2,1,1,5,3,6,0,3,2,0,3,0,2,4,4,1,0,5,4
"643",0,0,36,5,4,0,1,4,1,2,3,17,11,0,3,1,28,2,2,0,2,8,4,1,2,0,1,6,0,3,8,4,3,1,6,4,3,0,4,13,0,5,0,2,4,7,0,1,5,5,0,0,36,8,5,0,3,7,6,3,3,18,12,0,3,1,31,5,1,0,3,6,4,5,3,0,3,10,0,3,10,4,3,1,7,2,4,4,3,16,0,6,0,2,4,8,0,1,6,5,0,0,36,10,8,1,3,6,6,4,3,18,12,0,4,2,27,6,3,0,2,7,5,6,2,0,3,11,0,3,10,7,3,2,7,2,6,4,2,16,0,7,0,2,5,11,0,1,6,6,0,0,37,11,6,2,3,8,6,6,4,17,12,0,4,3,27,7,7,0,2,9,6,6,2,0,4,10,0,3,11,7,3,2,7,2,5,4,1,16,0,7,0,2,5,11,0,1,10,6,0,0,36,12,10,3,3,8,6,7,4,18,10,0,6,5,27,8,7,0,2,7,7,6,2,0,4,10,0,3,12,7,3,3,6,2,5,4,1,16,0,6,0,2,7,9,0,1,13,6
"644",0,0,36,13,11,5,5,9,5,9,4,17,9,0,6,5,26,12,7,0,2,6,6,8,2,0,4,10,0,4,11,6,4,3,7,2,4,4,1,16,0,5,0,2,7,9,0,1,15,7,0,0,35,13,11,5,5,9,5,9,1,14,9,7,5,6,27,11,7,0,2,5,5,9,5,0,6,8,0,1,9,4,3,2,5,1,3,4,1,12,0,5,0,2,6,10,0,1,14,5,0,0,35,10,10,5,3,6,3,8,3,10,9,10,5,6,23,9,7,0,1,6,7,8,4,0,5,4,0,1,4,5,3,2,4,1,2,3,0,2,0,4,2,2,6,6,0,0,13,6,0,0,35,8,10,4,3,4,2,8,3,5,7,10,4,5,18,9,7,1,1,6,8,4,3,0,5,2,0,2,3,4,3,2,3,1,0,0,0,0,0,2,5,2,6,4,1,0,12,5,6,0,34,7,8,3,6,4,7,8,3,5,5,17,8,6,16,9,4,1,6,6,9,4,4,0,6,3,0,2,2,2,4,1,3,1,2,0,0,1,0,3,6,2,5,2,2,3,10,4
"645",6,0,35,6,7,3,6,2,7,8,3,4,4,20,7,8,12,8,0,2,6,5,9,4,4,0,5,5,0,2,3,2,3,0,3,0,2,0,0,1,0,3,7,2,4,2,2,3,8,4,6,0,34,4,5,2,5,4,8,6,3,8,5,20,8,6,14,7,0,2,6,4,8,4,5,0,5,5,0,2,2,2,3,0,3,0,2,0,1,2,0,3,7,2,2,1,2,5,6,7,43,0,35,2,5,0,4,5,8,4,8,14,5,20,8,8,12,4,1,4,10,5,8,2,4,0,4,6,0,4,3,5,6,1,4,0,3,0,2,2,0,5,10,2,2,5,2,6,3,9,196,0,35,2,17,0,3,15,10,5,15,18,6,10,10,9,13,3,1,4,10,5,6,11,2,0,3,8,0,7,3,4,6,3,5,0,5,0,2,2,0,7,15,15,2,6,17,6,3,12,196,0,33,2,18,0,3,15,9,5,15,21,8,10,9,9,17,2,1,3,10,5,5,11,2,0,3,7,0,7,2,4,6,3,5,2,5,0,2,2,0,5,11,15,2,6,17,6,2,12
"646",195,0,34,1,16,0,1,16,9,3,15,22,8,10,11,8,20,2,1,3,8,5,4,10,2,0,1,6,0,6,2,4,6,3,6,2,5,0,2,2,0,4,10,15,2,6,16,8,2,11,190,0,33,2,16,0,0,16,4,2,14,27,8,0,8,8,22,3,2,3,6,5,3,10,1,0,0,5,0,6,3,4,7,3,5,2,5,0,3,1,0,4,9,15,2,6,15,5,2,13,190,0,32,4,17,0,2,14,6,3,16,26,7,0,7,7,26,5,2,2,7,5,5,9,0,0,2,3,0,6,3,4,7,4,6,3,5,0,3,1,0,5,9,15,2,6,15,4,2,11,190,0,33,6,19,0,4,14,5,4,17,26,6,1,5,8,23,5,2,3,7,7,6,9,0,0,5,5,0,8,3,5,7,5,5,4,6,0,2,0,0,5,11,15,4,7,15,5,2,14,14,0,32,6,6,0,11,8,4,5,7,21,7,10,5,9,20,5,1,1,2,8,10,2,0,0,5,5,0,2,2,2,5,6,5,4,5,0,2,0,0,2,4,4,4,2,4,5,2,9
"647",0,0,33,7,6,0,15,4,4,6,6,21,5,10,3,8,18,5,3,1,3,9,12,0,0,0,7,3,0,2,4,2,5,5,6,3,4,0,3,0,0,1,3,2,4,4,0,5,2,11,0,0,35,7,7,0,16,7,5,7,6,23,3,10,1,7,16,5,5,1,3,12,14,1,1,0,8,3,0,2,5,5,6,7,6,3,5,0,5,0,0,1,4,2,7,7,0,5,4,12,0,0,35,8,11,2,16,7,4,9,6,22,3,20,0,7,13,6,6,1,3,13,15,4,2,0,9,4,0,3,6,5,5,7,6,3,5,0,5,0,0,2,4,2,9,7,1,3,5,14,0,0,34,11,11,2,19,8,4,9,8,21,6,21,0,6,12,7,5,1,1,15,14,5,2,0,9,5,0,4,6,6,5,7,6,3,4,0,4,0,0,2,3,2,11,7,1,3,7,13,0,0,35,11,14,2,17,12,2,11,8,24,6,24,1,9,12,7,5,1,1,14,13,6,2,0,7,4,0,4,10,7,5,7,6,2,3,0,4,0,0,4,5,2,11,8,1,2,6,12
"648",0,0,37,12,16,2,16,10,2,12,7,20,8,25,1,8,13,7,5,1,2,13,10,7,2,0,6,2,0,2,11,6,5,3,5,2,3,0,5,0,0,4,3,2,11,8,1,1,10,11,0,0,38,13,18,2,6,11,2,11,7,18,7,21,2,6,14,6,7,1,1,12,9,8,2,0,6,2,0,2,11,6,5,3,5,2,4,0,5,0,0,5,4,2,12,9,1,0,11,8,0,0,38,12,21,2,5,11,1,13,7,14,7,21,3,8,14,7,5,1,1,10,7,9,4,0,5,2,0,2,9,7,5,2,5,3,2,0,3,0,0,5,3,2,14,5,1,0,10,6,0,0,37,11,20,0,6,9,1,14,7,11,9,20,4,9,13,8,3,5,1,8,6,8,3,0,5,3,0,2,8,6,6,1,4,3,2,0,3,0,0,4,4,2,12,4,1,0,9,4,3,0,38,10,20,0,6,9,4,14,6,12,8,21,7,9,12,9,2,5,1,5,9,8,2,0,4,2,0,3,8,6,5,2,5,3,3,0,6,1,0,7,5,2,10,4,1,1,7,3
"649",3,0,39,7,19,0,4,8,5,13,5,8,8,20,7,8,8,6,3,5,2,8,9,7,2,0,6,2,0,4,4,5,7,2,4,3,3,0,7,1,0,8,5,2,8,5,1,2,6,3,3,0,39,4,19,0,5,6,6,10,4,7,6,12,6,7,8,4,3,5,3,7,10,7,2,0,6,4,0,4,3,5,8,1,4,3,3,0,8,2,0,5,3,2,8,4,2,4,4,1,3,0,38,5,17,0,6,7,8,10,4,12,6,10,10,8,9,4,3,4,3,9,11,6,2,0,8,5,0,5,3,4,6,2,4,3,4,0,9,2,0,5,3,2,6,4,2,5,1,2,89,0,36,6,18,0,15,10,12,9,6,15,6,10,15,9,8,4,2,9,8,10,11,12,2,0,7,5,0,6,9,5,9,3,5,3,6,0,9,3,0,5,4,6,4,9,9,6,2,3,192,0,36,7,14,0,15,13,15,6,8,17,5,10,16,14,10,3,2,6,9,11,9,11,0,0,10,10,0,14,9,7,8,8,6,2,9,0,8,3,0,6,6,6,2,11,9,6,3,6
"650",191,0,35,6,14,0,16,13,15,3,7,19,4,6,15,13,11,1,2,7,9,11,9,10,0,0,9,9,0,13,11,7,9,8,5,2,9,0,7,3,0,5,5,6,2,11,10,6,3,6,189,0,36,7,10,0,18,12,14,2,7,24,4,6,12,17,12,0,2,7,10,13,11,8,0,0,9,11,0,12,11,8,9,7,5,3,10,0,7,2,0,2,6,6,2,11,12,6,4,7,189,0,38,7,10,0,19,11,13,3,7,25,4,10,13,16,12,1,4,7,9,12,10,8,0,0,11,10,0,11,11,9,8,7,7,3,9,0,6,3,0,2,6,6,2,11,12,6,4,7,189,0,37,7,11,0,23,11,12,3,7,25,5,10,12,18,9,2,5,7,7,13,10,9,0,0,11,8,0,12,12,8,9,8,8,3,9,0,6,2,0,2,6,6,2,10,12,5,3,7,190,0,38,4,10,0,26,9,14,2,7,20,5,10,9,17,10,2,6,9,7,10,10,9,0,0,10,7,0,11,11,8,9,8,7,2,7,0,6,2,0,3,6,6,2,10,12,5,3,10
"651",1,0,40,2,8,0,16,3,8,2,2,21,7,10,6,10,10,3,5,3,3,7,10,2,0,0,10,2,0,2,7,3,6,4,8,2,3,0,5,1,0,3,5,2,2,2,5,5,3,8,1,0,38,2,8,0,16,3,9,2,2,20,7,10,5,10,12,4,7,2,3,7,9,2,1,0,8,2,0,2,7,3,6,4,7,2,3,0,4,1,0,2,3,2,2,2,3,5,2,6,1,0,37,2,8,1,15,1,9,3,3,17,6,10,6,9,12,7,7,3,4,6,7,3,2,0,8,3,0,2,4,2,4,4,7,2,3,0,4,1,0,2,4,2,3,2,2,5,1,7,1,0,36,4,10,1,14,1,8,4,4,19,5,0,7,7,14,6,7,3,3,5,4,4,2,0,7,1,0,4,5,4,5,7,7,0,3,0,4,0,0,2,4,2,4,1,1,3,4,6,142,0,35,3,19,1,14,12,8,4,11,21,5,9,13,8,15,8,6,3,6,6,5,9,3,0,4,2,0,6,9,5,8,11,5,0,5,0,4,0,0,3,7,6,4,5,7,3,6,7
"652",192,0,35,5,18,3,3,12,14,4,14,25,6,15,14,9,17,7,6,5,11,8,3,10,6,0,5,4,0,15,8,5,7,15,5,0,5,0,2,1,0,7,7,6,4,5,7,3,8,6,193,0,34,5,17,3,3,12,12,4,13,30,6,20,14,8,22,8,5,3,13,8,3,9,6,0,3,5,0,16,11,6,6,14,6,0,5,0,3,1,0,5,6,6,4,8,7,2,7,3,193,0,36,5,17,3,3,11,12,4,13,29,5,20,13,9,22,6,5,3,11,8,4,10,6,0,2,5,0,16,11,7,6,12,4,0,5,0,5,1,0,5,6,6,4,8,7,2,8,3,193,0,35,4,17,3,2,11,11,4,13,26,5,20,14,8,22,6,4,2,12,8,4,10,6,0,2,5,0,17,10,7,6,13,5,0,5,0,5,1,0,5,6,6,4,8,7,2,8,3,193,0,37,3,14,2,2,11,11,3,12,26,7,20,13,9,17,7,6,4,15,7,7,10,5,0,2,5,0,17,12,7,6,13,5,0,4,0,4,1,0,5,6,6,3,9,7,3,9,4
"653",193,0,36,2,13,2,0,10,12,1,11,21,7,20,9,7,19,5,4,4,17,4,8,9,5,0,2,5,0,14,13,4,6,9,5,0,2,0,4,1,0,5,5,6,2,9,7,3,5,5,4,0,35,0,2,1,0,0,5,0,2,17,7,10,5,3,17,5,3,2,12,1,8,2,1,0,2,2,0,3,8,4,2,2,5,0,1,0,3,0,0,3,2,2,2,6,0,2,3,4,0,0,36,0,2,0,0,1,4,0,0,14,8,0,5,3,15,6,4,2,9,0,9,2,1,0,1,1,0,2,7,5,1,1,4,1,2,0,3,0,0,0,4,2,2,7,0,1,4,5,0,0,36,0,2,0,0,1,5,1,0,13,7,0,5,4,12,6,4,2,8,0,9,2,1,0,1,2,0,2,6,4,1,1,5,1,3,0,1,0,0,1,6,2,2,4,0,1,3,5,0,0,36,0,2,0,0,1,5,2,0,10,7,0,3,3,12,6,3,2,8,1,9,2,1,0,1,2,0,2,6,3,1,1,6,3,3,0,1,1,0,2,8,2,2,5,0,1,4,7
"654",0,0,36,0,1,0,0,1,8,2,3,12,7,0,5,7,15,4,4,0,5,2,10,2,0,0,1,2,0,0,6,2,1,0,6,3,3,0,1,1,0,2,7,2,2,4,0,1,4,5,0,0,36,0,0,0,0,2,7,2,3,14,6,0,7,7,15,4,2,0,1,4,9,2,0,0,2,1,0,0,5,1,4,1,5,3,4,0,1,1,0,2,8,2,2,4,1,3,3,4,0,0,36,2,0,0,0,3,7,3,3,14,7,0,7,6,16,5,2,0,2,4,7,4,0,0,3,1,0,0,3,1,3,2,7,3,4,0,1,1,0,2,7,2,3,4,1,3,3,6,0,0,36,2,0,0,2,3,7,4,4,15,8,0,10,6,16,7,2,0,4,4,6,4,2,0,3,4,0,1,3,1,3,2,7,3,3,0,1,1,0,2,6,2,2,1,1,5,1,9,0,0,35,2,2,0,3,2,6,4,4,11,7,0,10,7,16,9,1,0,4,5,7,3,3,0,3,4,0,1,5,0,3,3,6,3,3,0,1,1,0,2,3,2,2,1,1,7,2,12
"655",0,0,36,3,3,1,4,3,6,3,4,9,8,0,10,6,15,8,1,0,6,4,9,5,3,0,3,3,0,1,5,1,3,3,6,4,3,0,1,1,0,1,5,2,4,2,3,7,4,14,0,0,38,4,6,1,4,5,7,3,1,11,8,3,10,5,15,8,3,0,6,4,10,5,4,0,3,3,0,1,6,2,4,3,5,2,3,0,2,0,0,1,4,2,5,2,3,6,3,16,0,0,40,5,6,1,4,4,2,3,1,13,8,10,7,3,16,10,3,0,6,2,7,5,4,0,2,3,0,1,6,2,3,3,5,2,3,0,3,0,0,1,5,2,5,3,3,4,3,15,0,0,39,3,8,1,5,3,3,3,2,13,9,10,6,3,20,10,3,0,6,4,8,5,4,0,2,4,0,1,7,3,1,2,3,2,4,0,3,0,0,1,5,2,6,3,3,4,3,14,0,0,39,3,9,1,5,4,3,2,3,14,6,20,5,4,22,8,3,0,4,4,8,4,4,0,1,3,0,1,6,4,1,2,3,3,4,0,3,0,0,1,7,2,6,3,3,4,4,13
"656",1,0,39,3,9,1,3,4,4,2,2,15,5,20,2,3,24,6,3,0,2,4,9,4,1,0,0,2,0,0,5,4,1,3,3,2,6,0,3,0,0,1,10,2,6,3,3,1,4,8,2,0,38,5,8,1,4,3,7,4,4,15,6,21,3,4,23,8,5,0,0,5,7,6,2,0,0,3,0,0,4,6,1,4,3,1,8,0,3,1,0,1,11,2,6,3,1,1,4,6,2,0,39,4,6,0,4,3,9,4,4,14,6,40,3,5,24,7,4,0,0,5,5,5,1,0,1,3,0,0,4,4,0,5,1,2,7,0,4,2,0,2,10,2,6,1,1,1,4,8,190,0,39,5,13,1,4,15,8,4,12,10,6,32,4,7,20,7,3,1,6,5,5,21,1,0,2,4,0,4,5,5,5,10,3,3,7,0,4,2,0,2,15,16,5,8,9,2,6,6,190,0,36,5,17,1,4,16,8,4,12,9,7,30,5,7,22,9,5,1,6,5,6,22,1,0,3,4,0,4,5,4,6,10,3,3,6,0,4,2,0,2,14,16,7,7,8,2,9,6
"657",190,0,36,6,17,2,3,16,7,7,10,11,6,27,6,5,22,7,5,2,8,4,6,24,1,0,4,4,0,4,4,6,7,9,3,4,6,0,4,3,0,2,13,16,9,8,9,2,9,7,190,0,36,8,15,2,3,16,7,7,10,14,6,29,5,7,23,9,5,2,8,4,6,25,1,0,4,4,0,4,4,6,7,9,4,3,5,0,5,3,0,2,10,16,9,10,9,3,8,8,188,0,36,9,15,2,2,16,5,6,9,16,6,30,6,6,23,8,4,4,8,5,6,27,1,0,6,3,0,6,4,6,7,8,4,4,3,0,5,2,0,2,11,16,9,10,9,3,8,10,188,0,36,8,15,2,0,16,8,4,8,18,5,22,5,5,23,7,3,4,9,3,4,25,1,0,6,3,0,6,4,4,7,6,4,4,3,0,5,2,0,1,10,16,7,10,9,4,5,11,91,0,36,7,11,2,0,10,5,4,1,19,4,10,4,3,25,6,2,4,5,5,5,19,1,0,4,2,0,5,2,5,3,1,4,3,3,0,4,1,0,0,9,12,7,8,7,3,5,8
"658",0,0,34,6,5,1,0,2,5,4,2,20,6,10,6,3,23,4,1,4,3,3,3,7,1,0,5,3,0,3,0,5,2,0,3,2,3,0,2,1,0,1,3,2,7,6,1,6,4,8,0,0,37,6,1,1,1,1,5,4,4,18,8,10,5,3,19,5,0,3,1,3,2,6,1,0,6,3,0,3,1,5,2,0,3,2,4,0,2,1,0,1,3,2,3,6,1,7,1,9,0,0,36,4,2,0,1,0,6,2,6,15,8,10,10,1,16,6,0,3,1,3,2,5,1,0,5,2,0,3,1,4,1,0,3,1,3,0,1,0,0,1,5,2,2,5,1,9,4,10,0,0,40,4,2,0,1,0,6,3,6,20,10,0,10,3,14,5,1,3,1,4,3,3,1,0,6,2,0,1,1,3,1,0,3,0,2,0,4,0,0,1,4,2,2,5,1,9,4,10,0,0,38,4,3,0,1,0,6,4,6,31,11,0,11,6,14,4,1,3,2,3,5,2,0,0,5,1,0,1,1,3,3,3,4,0,2,0,4,1,0,4,3,2,2,6,1,9,4,7
"659",0,0,40,3,4,0,2,1,5,9,6,33,11,0,13,6,13,4,2,4,4,2,9,3,0,0,8,3,0,1,2,4,4,4,3,0,4,0,3,1,0,4,4,2,2,6,1,9,4,5,0,0,39,3,6,0,13,1,5,10,6,35,14,0,15,9,14,3,2,4,4,2,8,2,0,0,8,5,0,0,2,3,5,5,4,1,4,0,4,2,0,3,4,2,2,6,1,9,3,5,0,0,40,2,8,0,14,1,5,9,4,37,13,0,13,10,15,4,2,3,6,2,8,2,1,0,6,5,0,0,2,3,5,6,4,1,4,0,4,2,0,3,4,2,2,6,1,7,4,5,0,0,40,3,9,0,13,1,5,9,1,37,11,0,10,9,18,2,2,3,8,2,10,2,1,0,5,6,0,1,1,4,5,7,6,1,4,0,6,2,0,3,5,2,2,6,0,3,3,2,0,0,37,2,9,0,13,1,5,9,0,38,9,0,8,9,18,1,1,3,8,2,10,2,1,0,5,6,0,2,2,3,5,8,6,1,4,0,6,2,0,3,2,2,2,5,0,3,1,3
"660",123,0,35,1,17,0,13,2,7,10,9,25,10,0,7,8,14,1,1,4,18,4,9,3,1,0,4,9,0,4,2,4,10,9,7,1,4,0,3,2,0,2,4,9,2,8,0,4,1,3,195,0,33,2,15,0,14,11,9,8,12,20,11,0,7,7,15,3,1,2,17,4,6,13,1,0,5,9,0,5,5,5,11,5,7,1,4,2,3,2,0,3,6,15,2,8,6,3,1,2,196,0,33,3,17,0,12,10,8,4,12,15,9,0,3,8,14,3,2,2,16,4,4,12,1,0,3,6,0,5,7,5,11,6,6,0,3,2,5,1,0,4,5,15,2,6,6,3,1,4,196,0,32,4,16,0,1,11,9,4,12,11,9,0,3,5,10,3,2,2,16,4,5,13,0,0,3,6,0,5,8,6,10,4,6,0,3,2,4,1,0,5,5,15,2,6,7,2,1,4,196,0,32,5,16,0,1,11,9,4,12,8,8,0,4,4,10,2,4,2,12,4,4,14,0,0,4,5,0,5,8,5,10,4,6,0,4,2,4,1,0,5,8,15,2,8,7,4,1,4
"661",196,0,35,5,17,1,1,11,10,4,12,8,7,0,3,4,10,2,5,2,12,4,5,15,0,0,5,5,0,4,9,5,11,2,5,0,3,2,2,1,0,5,9,15,2,9,7,4,4,4,196,0,36,7,17,1,2,11,9,4,12,5,8,6,4,4,8,2,5,2,13,3,5,15,0,0,9,5,0,3,9,5,11,2,5,1,3,2,2,1,0,5,10,15,3,9,8,4,5,4,3,0,39,7,9,1,3,2,7,2,0,4,7,10,5,3,10,2,4,0,4,3,8,6,0,0,8,2,0,0,11,3,5,1,4,2,4,2,3,0,0,4,11,2,3,5,2,3,5,4,1,0,38,6,9,1,2,2,6,3,0,6,7,10,4,2,13,3,4,0,2,3,8,7,0,0,7,1,0,0,7,4,5,1,4,2,3,0,1,0,0,4,13,2,3,4,2,6,6,8,1,0,37,7,5,1,3,3,5,3,0,6,7,10,5,2,15,4,3,0,2,3,8,9,0,0,7,1,0,0,6,3,5,0,4,2,3,0,1,0,0,3,13,2,3,4,1,6,7,7
"662",104,0,37,6,14,1,3,8,7,4,6,7,8,10,5,4,15,4,3,0,7,4,6,12,0,0,9,2,0,1,5,2,9,2,6,2,4,0,1,1,0,3,14,7,3,3,6,7,7,7,190,0,38,7,14,1,3,15,7,4,10,9,8,10,8,4,15,6,1,0,8,4,6,17,0,0,9,1,0,2,11,1,9,3,5,2,3,0,1,1,0,3,13,7,3,4,10,5,6,9,190,0,39,4,13,0,4,15,7,5,12,14,8,10,8,10,16,6,1,0,8,4,7,16,0,0,5,2,0,2,11,1,8,3,8,2,3,0,2,7,0,5,10,7,2,3,10,6,4,11,190,0,38,4,13,0,2,16,7,6,14,13,7,0,7,9,19,8,2,0,8,7,7,16,0,0,7,2,0,3,9,1,9,3,8,1,3,0,1,8,0,5,10,7,2,3,9,7,5,11,189,0,38,4,15,0,4,16,5,5,15,12,9,0,6,9,21,6,3,0,8,5,4,15,0,0,8,3,0,5,9,2,7,3,11,0,2,0,1,8,0,6,9,7,2,5,9,6,8,9
"663",189,0,37,3,15,0,6,16,5,6,17,11,7,0,5,10,21,4,4,1,8,5,5,14,1,0,8,4,0,6,9,2,7,3,11,0,2,0,2,8,0,4,6,7,2,6,9,3,9,8,189,0,35,3,16,0,11,16,6,8,16,14,8,0,5,11,22,4,4,1,9,6,9,12,1,0,6,5,0,6,10,2,7,3,12,1,3,0,2,9,0,5,6,7,2,6,9,3,8,8,207,0,36,1,17,0,11,17,6,10,21,14,8,0,7,10,26,3,5,3,12,6,11,14,1,0,7,5,0,6,8,2,6,0,11,1,3,0,2,8,0,6,11,11,2,10,10,4,8,8,551,0,35,2,16,0,11,23,41,12,26,14,8,0,34,9,25,4,5,27,17,9,14,24,3,0,9,7,0,16,30,5,7,14,10,1,3,0,2,8,0,7,27,11,2,9,36,5,7,7,567,0,33,2,16,0,15,23,42,10,24,9,9,0,34,6,26,3,4,27,17,8,14,24,3,0,8,6,0,22,29,6,11,18,9,2,3,0,4,2,0,6,26,11,2,12,41,5,7,4
"664",568,0,31,2,16,0,20,23,43,9,22,10,8,0,35,7,22,2,5,27,15,6,15,23,3,0,6,6,0,21,27,6,10,18,7,2,3,0,4,1,0,5,25,11,2,12,41,4,6,4,571,0,30,1,14,0,18,23,43,9,22,9,7,0,35,9,22,3,5,27,15,7,18,26,3,0,7,4,0,19,28,5,11,18,5,2,3,0,4,1,0,6,24,11,2,10,41,5,2,2,571,0,29,1,14,0,12,22,43,7,21,12,6,0,35,10,22,3,5,26,14,8,16,26,2,0,7,3,0,18,27,4,10,18,5,1,2,0,5,1,0,6,24,11,2,9,41,5,2,2,571,0,29,1,14,0,11,23,45,5,22,10,7,0,36,10,17,3,4,25,12,7,14,26,4,0,11,4,0,18,27,5,10,18,4,1,3,0,5,1,0,6,24,11,2,9,41,5,3,3,224,0,26,1,2,0,14,3,31,5,9,7,6,0,15,10,16,2,5,20,6,7,10,6,4,0,9,3,0,14,13,2,7,16,4,1,3,0,5,1,0,4,9,2,2,4,21,3,3,3
"665",5,0,28,0,2,0,22,3,8,4,4,5,8,0,4,9,15,3,4,1,4,4,9,3,2,0,7,2,0,2,1,1,4,3,4,2,3,0,4,1,0,3,1,2,2,1,0,3,3,3,4,0,28,0,3,0,13,2,6,5,6,5,8,0,4,8,14,4,5,1,4,4,9,3,2,0,7,2,0,1,1,1,3,2,3,1,3,0,3,1,0,3,2,2,2,2,0,2,4,3,0,0,29,0,5,0,13,1,4,5,6,5,9,0,3,5,14,3,4,1,4,5,7,2,2,0,6,3,0,1,1,1,2,2,3,1,2,0,4,1,0,3,3,2,2,2,0,1,2,3,0,0,31,4,9,0,13,1,4,5,6,7,9,0,3,4,15,3,2,1,4,4,6,0,2,0,5,4,0,1,0,2,2,2,4,1,3,0,4,1,0,1,3,2,2,2,0,1,2,4,0,0,32,4,10,0,12,0,3,5,5,5,9,0,3,1,17,3,2,2,4,3,6,0,2,0,5,4,0,0,0,2,2,2,3,1,3,0,3,1,0,0,3,2,2,2,0,1,2,4
"666",0,0,31,4,10,0,12,0,0,3,5,6,10,0,3,1,17,3,1,2,3,3,6,0,0,0,1,2,0,0,0,1,1,2,3,1,2,0,3,0,0,1,4,2,2,3,0,1,1,3,0,0,28,4,10,0,4,0,0,2,3,9,10,0,3,0,21,3,1,1,0,3,6,0,0,0,1,2,0,0,0,1,1,1,2,0,1,0,2,0,0,1,4,2,2,2,0,1,1,2,0,0,27,4,8,0,1,0,0,0,3,9,11,0,4,0,18,0,1,1,0,3,5,0,0,0,1,4,0,0,0,1,1,0,3,0,1,0,2,0,0,3,6,2,2,2,0,0,1,2,0,0,25,5,7,0,0,1,0,2,1,10,11,0,5,0,14,0,1,1,0,3,5,1,0,0,1,3,0,0,0,1,1,0,4,0,2,0,2,0,0,4,6,2,2,1,0,0,0,3,0,0,25,2,6,0,0,1,3,3,0,9,10,0,8,0,14,0,1,1,5,1,9,1,0,0,1,2,0,0,1,0,2,1,3,0,2,0,1,1,0,4,5,2,2,1,0,0,0,3
