"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"307",6,0,33,12,6,3,11,18,12,7,5,18,11,20,10,3,36,4,5,3,0,4,3,2,1,0,4,2,0,1,7,8,2,4,4,3,4,0,4,3,0,2,1,2,12,6,0,3,7,2,0,0,35,5,9,6,2,2,1,4,9,9,10,10,1,3,21,2,1,1,2,5,3,2,0,0,5,3,0,1,6,3,2,2,3,3,1,0,2,0,0,2,6,2,5,9,2,0,4,8,0,0,34,4,7,6,1,0,0,3,8,7,9,10,2,3,22,4,1,1,5,4,2,4,0,0,6,3,0,1,5,1,1,2,4,1,2,0,2,0,0,5,5,2,5,8,1,1,4,10,191,0,33,4,15,3,2,4,4,1,14,7,10,10,2,5,22,3,0,0,13,5,1,5,0,0,7,2,0,5,4,0,12,2,4,1,3,0,2,0,0,6,7,12,4,10,2,3,3,7,191,0,34,2,11,1,1,4,5,1,14,6,8,10,3,5,23,2,0,0,14,3,1,4,0,0,5,2,0,5,3,0,12,2,4,0,3,0,2,0,0,6,8,12,2,13,2,3,3,7
"308",0,0,30,6,11,3,5,9,8,13,14,20,9,10,10,6,32,1,9,1,3,4,7,4,0,0,8,6,0,4,7,2,2,1,5,5,0,0,2,6,0,1,0,2,4,7,0,1,7,3,191,0,33,0,9,0,2,5,6,0,8,6,9,0,4,4,22,2,1,2,15,3,2,5,2,0,3,3,0,4,2,2,12,2,4,0,3,0,2,0,0,8,10,12,2,13,1,4,3,6,191,0,31,0,10,0,2,6,6,0,8,7,8,0,4,4,19,2,1,2,14,2,4,5,2,0,3,2,0,4,2,3,12,2,4,0,4,0,3,0,0,9,15,12,2,10,1,4,3,6,191,0,34,0,11,0,4,6,10,0,8,8,7,0,4,3,18,1,3,2,15,2,5,5,2,0,2,2,0,4,2,3,12,2,3,0,4,0,1,0,0,7,16,12,4,10,1,4,3,7,176,0,35,2,15,0,3,7,11,3,8,14,6,0,5,2,18,0,4,2,12,2,6,3,2,0,1,2,0,2,3,4,14,2,1,0,7,0,1,0,0,5,17,12,5,10,1,2,3,4
"309",4,0,33,10,21,4,11,10,11,8,4,23,5,30,7,7,26,8,5,2,2,8,6,2,3,0,3,2,0,2,3,6,4,4,6,0,7,1,5,3,0,3,2,2,9,10,1,4,7,2,1,0,31,4,12,0,3,2,8,4,2,17,4,4,6,3,16,0,4,2,4,5,6,1,1,0,2,3,0,0,3,4,4,2,1,0,5,0,2,0,0,3,18,2,7,4,0,2,5,7,3,0,30,7,13,1,3,3,10,4,2,20,4,4,8,3,16,1,3,0,3,6,9,2,0,0,3,4,0,2,3,2,5,3,1,0,6,0,2,0,0,6,18,2,8,2,0,2,8,8,93,0,29,8,13,1,4,3,12,4,7,20,4,14,9,5,16,3,5,0,6,6,11,1,1,0,3,3,0,7,2,3,7,5,1,0,6,0,2,1,0,6,18,2,8,11,1,3,8,9,196,0,27,8,20,1,4,5,11,4,11,23,4,14,10,9,16,3,5,1,7,6,9,6,1,0,3,3,0,11,8,2,7,6,4,0,7,0,2,1,0,5,18,10,8,12,7,3,8,9
"310",5,0,36,13,13,4,3,21,13,16,12,14,7,30,8,11,20,1,4,0,9,9,6,6,3,0,5,5,0,2,5,8,5,5,6,0,3,0,6,3,0,6,4,2,7,6,2,4,16,12,195,0,24,8,20,1,8,5,11,5,15,20,4,14,8,11,17,5,2,1,6,12,11,6,1,0,4,4,0,12,7,7,5,6,6,1,3,0,6,1,0,5,16,10,8,16,7,2,9,6,195,0,24,9,19,2,10,5,12,8,18,20,7,13,11,12,16,5,3,2,7,10,10,6,1,0,6,5,0,16,10,10,5,9,7,3,3,0,6,1,0,5,14,10,7,17,7,3,8,5,195,0,28,12,22,2,14,6,12,16,17,22,8,10,8,14,19,4,4,2,8,11,10,8,2,0,7,6,0,15,9,10,4,11,7,3,3,0,6,4,0,6,9,10,10,19,7,3,11,4,193,0,30,8,22,2,16,8,9,19,18,21,9,10,4,17,23,4,3,3,8,10,8,10,2,0,7,7,0,14,15,11,6,9,7,3,1,0,5,3,0,1,8,10,10,22,7,1,11,5
"311",28,0,32,6,12,1,14,6,2,11,11,19,8,10,6,13,17,2,3,3,3,4,8,7,1,0,16,3,0,4,7,5,4,2,7,4,4,0,5,2,0,1,1,2,4,4,2,4,9,8,0,0,34,13,16,3,23,7,8,22,9,23,9,10,5,13,30,7,6,2,3,14,7,5,3,0,8,8,0,8,10,11,5,10,5,3,0,0,5,3,0,2,2,2,14,15,1,1,11,5,0,0,34,13,16,4,22,7,6,22,9,25,10,10,5,10,32,7,7,3,2,10,5,6,3,0,8,7,0,8,11,9,4,10,5,2,0,0,2,3,0,2,1,2,14,14,1,1,10,7,0,0,34,11,13,7,19,8,2,22,5,26,10,10,5,8,37,6,7,3,2,7,6,7,3,0,6,7,0,4,13,6,5,8,3,0,1,0,2,3,0,3,0,2,13,10,1,0,9,8,0,0,33,10,12,6,16,8,1,17,5,20,7,10,3,7,39,6,6,2,0,6,8,6,3,0,4,5,0,3,11,4,4,4,3,0,2,0,2,1,0,2,1,2,12,12,1,0,11,9
"312",0,0,32,6,11,2,8,4,3,9,3,20,6,10,5,8,17,8,3,0,6,9,7,1,2,0,3,3,0,2,2,4,0,4,7,1,2,0,7,1,0,3,3,2,3,1,1,0,10,6,0,0,31,8,10,7,6,6,2,9,3,19,8,10,2,3,46,5,4,1,0,7,5,2,1,0,2,2,0,0,6,2,2,2,4,0,3,0,2,0,0,3,1,2,7,7,0,2,5,6,0,0,32,6,9,6,3,6,4,7,4,17,9,10,3,2,44,4,3,1,0,5,6,4,1,0,2,2,0,0,6,2,2,0,4,0,4,0,1,0,0,3,3,2,6,9,0,2,4,5,0,0,33,3,8,6,3,4,4,7,4,14,8,10,3,3,40,3,2,0,0,6,5,3,0,0,1,1,0,0,5,2,2,0,4,0,5,0,1,1,0,3,3,2,6,11,0,2,4,5,0,0,36,2,7,5,3,5,4,4,4,10,9,10,3,6,39,3,1,0,0,6,4,3,0,0,1,1,0,0,3,1,2,0,3,0,6,0,1,6,0,7,3,2,4,14,0,2,3,3
"313",194,0,38,2,5,0,17,15,11,12,15,8,8,10,17,11,21,1,2,6,9,12,10,18,0,0,12,6,0,8,18,3,3,3,11,4,3,0,7,2,0,7,18,7,2,11,14,7,6,7,0,0,35,2,3,1,2,3,4,2,3,7,9,10,2,5,37,3,0,0,1,5,2,2,0,0,1,1,0,0,4,0,1,2,3,0,6,0,4,6,0,7,3,2,3,11,0,2,0,1,1,0,37,0,2,0,2,2,8,3,4,3,9,10,5,5,33,0,0,0,1,2,4,2,0,0,0,1,0,0,4,0,1,2,2,0,7,0,3,6,0,9,4,2,2,13,0,4,0,1,1,0,37,0,2,0,0,1,6,2,2,3,8,8,6,6,29,0,0,0,1,2,4,2,1,0,0,1,0,0,4,1,1,2,2,0,7,0,3,7,0,9,7,2,2,11,0,2,0,1,1,0,34,1,4,0,1,1,4,6,2,4,7,0,5,9,26,3,2,1,3,3,3,0,1,0,1,0,0,3,4,1,1,3,1,1,5,0,4,7,0,8,7,2,4,8,0,2,0,1
"314",1,0,36,3,6,0,16,2,7,13,10,15,7,0,10,6,16,4,8,5,10,4,8,5,1,0,10,2,0,4,4,2,5,8,8,3,4,0,4,4,0,2,2,2,2,5,1,5,2,5,140,0,30,5,15,1,4,7,6,11,11,4,7,0,5,13,22,4,4,2,10,10,7,2,1,0,6,2,0,6,5,2,6,6,5,4,2,0,4,9,0,8,9,10,5,8,9,3,3,2,187,0,29,6,23,1,4,9,9,15,14,4,7,4,10,14,19,7,6,3,11,12,9,4,1,0,7,2,0,10,4,2,6,11,5,4,2,0,1,9,0,7,10,14,5,8,13,3,4,2,187,0,28,6,24,1,7,9,9,17,13,4,8,12,12,17,18,7,6,4,12,12,9,5,1,0,8,2,0,13,5,2,6,13,8,5,3,0,1,9,0,7,11,14,5,7,13,3,5,2,186,0,26,7,25,1,18,9,6,17,12,3,7,14,8,18,17,7,8,4,16,13,8,6,1,0,8,2,0,13,5,2,7,14,8,5,2,0,4,9,0,4,9,14,6,7,13,1,5,3
"315",193,0,36,1,16,0,2,17,6,8,13,7,5,0,10,10,7,2,2,2,7,8,9,14,1,0,5,6,0,5,3,3,6,2,6,0,1,0,2,0,0,4,11,15,2,5,14,2,2,5,186,0,25,10,23,2,18,10,7,19,14,4,8,19,7,16,21,6,7,3,14,13,9,7,2,0,8,2,0,10,5,3,12,15,5,4,2,0,3,8,0,5,5,14,9,8,13,2,6,2,186,0,24,10,20,2,18,9,7,19,14,7,7,24,7,14,21,5,6,4,15,12,8,6,2,0,7,1,0,10,6,4,11,13,6,2,2,0,4,1,0,1,4,14,10,8,13,3,4,3,0,0,24,8,8,3,17,3,4,19,4,8,6,24,5,11,21,4,6,4,8,7,5,4,3,0,4,1,0,5,6,4,6,6,6,1,2,0,4,0,0,1,3,2,10,3,0,3,8,3,0,0,25,8,5,4,17,4,5,17,2,8,5,20,2,8,23,2,5,2,7,8,5,5,4,0,3,1,0,1,7,5,6,4,7,1,4,0,5,0,0,1,2,2,11,3,0,3,6,3
"316",194,0,37,10,16,0,4,22,10,13,21,10,12,20,13,7,4,4,7,4,16,12,8,16,4,0,7,7,0,4,8,6,10,4,5,3,1,0,8,1,0,3,3,14,7,6,10,5,9,5,0,0,28,10,4,5,6,5,4,15,4,8,7,10,0,6,29,3,3,2,2,9,5,3,5,0,3,1,0,0,7,6,5,2,2,0,2,0,4,0,0,0,0,2,13,1,0,3,10,2,279,0,27,10,25,4,7,10,5,16,14,7,5,10,0,10,31,2,4,2,16,7,4,9,3,0,4,1,0,5,7,6,13,1,2,0,3,0,5,0,0,2,0,16,13,6,8,3,11,3,576,0,24,10,29,5,5,19,27,15,21,10,9,0,12,10,27,3,4,30,18,6,4,20,11,0,4,3,0,22,20,5,11,18,3,0,3,0,10,0,0,2,9,25,11,6,27,3,11,2,592,0,25,8,29,4,6,19,27,16,26,8,9,0,12,10,27,4,2,28,16,6,4,20,11,0,3,3,0,23,18,3,12,19,2,0,3,0,14,1,0,4,9,25,12,9,27,2,12,2
"317",2,0,36,8,18,4,21,9,12,13,12,12,5,0,7,12,9,6,9,1,6,15,16,6,3,0,9,4,0,4,9,6,6,12,8,7,4,0,5,3,0,4,2,2,5,2,1,4,13,9,592,0,25,9,30,2,4,21,26,12,26,10,8,0,12,10,29,7,3,28,16,8,2,19,9,0,4,2,0,23,15,6,12,19,2,0,3,0,14,2,0,5,9,25,12,9,27,1,10,2,598,0,23,8,30,2,4,21,29,14,26,10,8,0,12,9,23,6,4,28,16,10,5,20,8,0,5,4,0,23,14,5,12,21,2,1,4,0,16,2,0,5,11,25,9,10,27,2,13,2,596,0,23,6,30,1,5,22,31,12,27,8,11,0,13,9,20,10,6,29,16,9,5,21,8,0,6,5,0,24,17,5,12,22,3,2,4,1,15,2,0,6,12,25,7,10,27,1,11,2,208,0,22,4,7,1,7,6,28,10,15,7,14,10,9,5,17,10,5,26,1,9,6,3,8,0,5,4,0,18,16,5,2,20,2,2,3,1,13,2,0,6,9,2,7,6,5,1,11,3
"318",192,0,38,9,17,0,8,19,9,11,22,8,7,5,12,9,4,3,4,2,13,10,13,20,3,0,16,2,0,6,11,3,6,4,12,4,0,0,9,3,0,2,5,18,2,10,20,4,7,5,11,0,28,6,4,2,9,5,11,9,8,6,10,14,3,6,16,11,7,2,1,7,9,5,1,0,9,6,0,2,6,5,1,6,4,6,4,1,5,1,0,4,10,2,8,6,0,3,10,4,204,0,29,6,15,2,8,10,13,10,17,4,10,20,3,8,13,8,7,2,12,4,9,9,1,0,11,8,0,5,5,2,10,8,6,7,3,1,5,0,0,5,12,7,7,9,4,3,10,4,204,0,29,5,14,2,18,10,14,9,17,3,10,20,3,10,14,8,6,2,12,4,8,9,1,0,11,7,0,5,6,2,10,7,7,7,2,1,3,0,0,6,11,7,7,9,4,4,7,5,198,0,34,6,14,2,18,9,11,6,15,4,9,20,2,9,20,7,2,2,12,3,7,7,2,0,9,5,0,4,6,2,10,5,8,5,1,1,2,0,0,3,10,7,7,8,4,3,5,4
"319",548,0,30,13,20,25,5,20,37,12,26,17,6,8,22,16,16,9,6,24,8,6,13,34,14,0,8,11,0,13,23,4,6,31,9,0,2,4,13,8,0,7,16,12,4,11,34,6,2,3,198,0,36,7,12,2,14,9,7,8,14,5,4,10,2,9,30,2,2,0,12,4,9,6,2,0,7,5,0,3,5,2,9,5,8,4,2,0,2,2,0,4,8,7,6,10,4,3,3,3,193,0,37,5,13,0,12,8,5,7,10,5,4,13,0,7,35,2,1,0,11,7,6,5,1,0,5,5,0,3,3,2,10,4,8,1,1,0,2,2,0,3,7,7,5,10,4,1,2,4,193,0,36,4,14,0,10,9,3,4,9,5,5,11,0,8,35,1,1,0,11,7,6,6,1,0,3,2,0,3,3,2,10,3,8,0,1,0,3,2,0,5,3,7,3,12,4,1,2,8,0,0,36,3,4,0,9,4,0,3,0,5,4,10,0,4,34,1,1,0,0,7,5,1,1,0,0,1,0,2,3,2,1,2,4,0,1,0,4,3,0,3,3,2,3,11,0,1,2,10
"320",189,0,34,7,20,2,5,14,1,14,19,17,11,10,5,5,28,3,6,2,13,10,3,5,1,0,0,6,0,4,8,6,2,7,3,1,4,0,1,0,0,2,11,13,11,7,9,2,5,4,1,0,35,2,4,0,0,3,2,3,1,5,4,10,2,4,34,0,1,0,0,5,4,2,2,0,0,2,0,2,1,2,4,3,5,0,2,0,3,3,0,4,5,2,3,10,0,2,2,13,191,0,34,2,5,0,0,2,7,7,1,5,5,10,2,12,29,1,0,0,5,5,4,2,2,0,1,3,0,3,2,2,22,8,4,0,8,0,3,3,0,6,6,3,3,13,1,2,2,15,191,0,35,1,4,0,0,2,7,4,1,3,7,10,2,13,28,1,0,0,5,3,4,2,3,0,1,2,0,3,1,0,23,6,4,1,8,0,3,1,0,5,7,3,3,11,1,2,1,14,191,0,36,0,2,0,0,2,7,4,1,3,7,2,2,12,29,1,1,0,5,2,4,2,3,0,2,2,0,3,1,0,22,6,4,1,8,0,2,1,0,4,6,3,2,12,1,2,2,13
"321",194,0,28,6,12,6,3,21,7,3,14,10,4,10,23,9,19,4,2,0,5,8,10,17,3,0,3,4,0,7,5,6,9,1,6,1,6,0,4,2,0,7,9,12,5,11,16,4,4,4,191,0,36,4,2,0,0,0,7,6,4,6,7,0,3,12,29,1,2,0,5,3,4,2,5,0,3,3,0,1,2,0,25,8,6,1,8,0,2,0,0,4,5,3,2,8,1,3,3,6,192,0,34,7,4,0,1,2,7,10,4,8,7,0,3,11,27,3,3,0,5,9,4,1,6,0,4,2,0,1,7,0,24,8,6,1,8,0,3,1,0,5,4,3,4,10,1,4,9,6,192,0,31,10,10,0,2,2,8,11,6,9,7,0,7,13,24,5,7,0,5,11,3,2,6,0,5,4,0,3,9,0,27,8,6,1,9,0,3,1,0,5,4,3,5,10,1,3,9,6,2,0,31,13,16,0,3,3,4,8,8,10,5,0,9,10,26,5,7,0,0,11,2,4,7,0,6,4,0,3,9,0,9,6,6,0,2,0,4,2,0,4,3,2,5,8,0,3,15,7
"322",0,0,36,5,4,0,1,4,1,2,3,17,11,0,3,1,28,2,2,0,2,8,4,1,2,0,1,6,0,3,8,4,3,1,6,4,3,0,4,13,0,5,0,2,4,7,0,1,5,5,2,0,31,20,20,2,6,4,6,11,10,14,4,10,9,14,25,8,7,0,4,15,4,4,7,0,5,5,0,4,14,1,9,6,5,0,6,0,6,2,0,4,3,2,9,6,2,3,18,10,2,0,31,22,20,3,6,5,6,11,9,14,4,10,9,15,23,8,7,0,4,17,5,6,8,0,5,5,0,4,15,1,8,5,6,0,6,0,4,2,0,3,3,2,12,8,2,3,18,10,2,0,34,20,21,3,6,4,6,10,9,13,5,14,9,17,21,9,8,0,4,12,5,8,8,0,5,6,0,4,14,1,6,5,5,0,6,0,4,2,0,3,3,2,12,10,2,3,14,10,1,0,38,19,20,3,6,3,6,6,8,14,5,20,6,17,21,6,5,2,6,10,5,8,6,0,6,5,0,3,12,3,6,4,6,0,7,0,4,2,0,0,3,2,10,9,2,3,12,10
"323",6,0,35,6,7,3,6,2,7,8,3,4,4,20,7,8,12,8,0,2,6,5,9,4,4,0,5,5,0,2,3,2,3,0,3,0,2,0,0,1,0,3,7,2,4,2,2,3,8,4,1,0,39,14,12,4,4,1,4,5,5,16,5,20,4,10,18,4,5,4,7,7,6,6,6,0,4,3,0,1,13,4,4,3,8,1,4,0,4,1,0,0,2,2,9,7,2,4,5,9,1,0,39,10,11,2,6,2,4,4,4,14,6,27,4,7,14,2,5,4,5,5,7,6,6,0,5,2,0,1,11,3,5,4,8,1,2,0,5,1,0,0,1,2,6,8,2,4,2,9,1,0,37,8,11,2,5,2,4,3,3,18,6,20,6,8,11,2,4,4,4,4,6,4,3,0,5,2,0,1,10,3,6,4,8,1,2,0,3,1,0,0,2,2,5,8,0,5,2,8,1,0,37,4,15,1,5,3,4,2,1,22,6,20,9,7,10,2,3,5,4,4,7,2,4,0,7,2,0,2,9,3,8,4,6,1,2,0,4,1,0,0,4,2,3,6,0,4,3,10
"324",0,0,33,7,6,0,15,4,4,6,6,21,5,10,3,8,18,5,3,1,3,9,12,0,0,0,7,3,0,2,4,2,5,5,6,3,4,0,3,0,0,1,3,2,4,4,0,5,2,11,0,0,36,3,14,3,4,4,3,6,1,24,7,10,9,4,13,2,2,3,1,7,8,4,3,0,5,1,0,2,6,4,10,2,4,1,0,0,5,0,0,1,5,2,3,4,1,4,4,9,0,0,33,2,16,4,4,5,3,7,2,23,9,10,9,5,11,2,2,2,1,9,9,3,3,0,4,2,0,2,6,5,11,1,4,2,1,0,6,0,0,2,4,2,4,7,1,4,4,12,0,0,34,2,16,3,0,7,2,7,2,23,8,20,8,5,12,3,3,1,0,7,6,3,3,0,3,2,0,3,5,5,8,0,3,1,2,0,4,0,0,2,4,2,4,7,1,4,5,11,0,0,33,3,18,3,0,6,4,6,3,24,10,10,7,4,12,3,3,1,0,8,8,3,3,0,3,4,0,3,5,5,7,1,2,1,4,0,4,0,0,3,5,2,4,4,1,4,5,9
"325",3,0,39,7,19,0,4,8,5,13,5,8,8,20,7,8,8,6,3,5,2,8,9,7,2,0,6,2,0,4,4,5,7,2,4,3,3,0,7,1,0,8,5,2,8,5,1,2,6,3,190,0,31,7,28,3,3,9,5,10,13,25,11,10,4,7,17,7,4,0,9,11,7,4,2,0,1,3,0,9,6,6,13,4,3,4,6,0,3,0,0,4,1,6,5,9,5,5,6,9,191,0,32,7,29,3,4,9,9,9,12,28,11,10,3,9,15,6,4,1,11,12,12,3,2,0,2,3,0,9,7,3,12,5,4,4,8,0,2,3,0,5,1,6,4,9,4,4,8,9,191,0,33,9,30,0,5,10,9,8,12,30,10,10,4,12,14,8,3,1,11,9,12,4,2,0,2,3,0,10,9,2,12,6,4,3,8,0,1,3,0,4,1,6,5,9,4,4,9,10,191,0,34,10,27,0,6,8,9,9,12,31,8,12,5,11,18,8,3,1,11,9,13,6,2,0,5,2,0,9,8,2,12,6,4,4,7,0,0,3,0,3,1,6,4,7,4,3,12,8
"326",1,0,40,2,8,0,16,3,8,2,2,21,7,10,6,10,10,3,5,3,3,7,10,2,0,0,10,2,0,2,7,3,6,4,8,2,3,0,5,1,0,3,5,2,2,2,5,5,3,8,191,0,36,9,26,0,5,9,7,8,12,24,7,10,8,11,18,7,3,1,11,9,10,7,3,0,5,0,0,9,7,1,12,5,5,5,4,0,3,3,0,5,0,6,4,7,5,4,11,14,3,0,37,6,10,0,3,6,5,6,2,19,7,10,7,8,16,5,2,1,4,7,10,4,3,0,6,0,0,4,5,0,2,2,3,3,3,0,4,3,0,4,5,2,4,1,1,2,10,15,1,0,38,6,7,0,3,6,3,6,2,17,7,10,7,6,13,4,2,0,3,6,10,4,3,0,6,1,0,1,8,0,3,3,2,2,1,0,4,3,0,4,6,2,3,1,1,2,6,15,0,0,39,6,5,0,2,7,0,4,3,11,6,10,6,4,14,3,4,0,2,5,4,6,3,0,5,4,0,1,8,0,3,2,3,2,0,0,6,0,0,5,6,2,2,1,1,1,5,13
"327",193,0,36,2,13,2,0,10,12,1,11,21,7,20,9,7,19,5,4,4,17,4,8,9,5,0,2,5,0,14,13,4,6,9,5,0,2,0,4,1,0,5,5,6,2,9,7,3,5,5,0,0,41,7,9,2,1,6,0,3,2,6,6,10,5,1,13,0,6,1,2,4,7,4,2,0,5,5,0,1,8,0,3,2,5,3,0,0,6,0,0,5,8,2,2,1,0,1,3,11,1,0,41,7,7,2,1,6,4,4,3,7,5,10,7,3,13,0,6,1,2,5,8,5,0,0,6,6,0,1,8,1,3,4,6,2,1,0,4,0,0,2,8,3,2,1,0,2,4,6,1,0,41,6,7,2,1,5,4,4,4,7,6,10,6,3,15,0,6,2,3,4,8,5,0,0,6,7,0,1,8,2,3,4,5,2,1,0,5,0,0,2,5,3,2,1,0,1,4,8,1,0,41,5,7,2,1,3,4,4,4,6,4,10,5,3,18,0,7,2,2,4,8,5,0,0,5,7,0,2,8,2,3,4,5,2,1,0,4,0,0,2,4,3,2,1,0,1,3,6
"328",0,0,36,3,3,1,4,3,6,3,4,9,8,0,10,6,15,8,1,0,6,4,9,5,3,0,3,3,0,1,5,1,3,3,6,4,3,0,1,1,0,1,5,2,4,2,3,7,4,14,1,0,38,3,3,1,2,2,4,1,3,3,5,10,5,3,18,0,4,2,2,5,8,2,2,0,5,5,0,1,3,2,0,3,7,3,1,0,1,0,0,2,3,3,2,1,1,1,1,6,1,0,37,0,2,0,1,1,6,2,4,3,8,2,6,4,14,2,1,2,3,5,7,2,2,0,5,5,0,1,2,2,0,2,5,2,2,0,3,1,0,2,2,3,2,1,1,3,1,7,1,0,34,1,1,0,3,1,7,2,4,2,10,0,6,5,13,2,1,2,3,6,5,2,2,0,2,6,0,1,2,3,1,1,5,2,2,0,6,1,0,2,1,3,2,1,2,3,0,8,2,0,33,1,0,0,3,0,5,1,3,4,10,0,6,4,13,2,2,2,3,5,5,0,2,0,1,8,0,1,3,1,1,0,4,2,3,0,5,1,0,2,1,2,2,3,2,3,1,5
"329",190,0,36,6,17,2,3,16,7,7,10,11,6,27,6,5,22,7,5,2,8,4,6,24,1,0,4,4,0,4,4,6,7,9,3,4,6,0,4,3,0,2,13,16,9,8,9,2,9,7,95,0,35,5,3,0,3,4,5,2,4,3,10,0,10,6,9,3,1,2,4,6,6,6,2,0,2,8,0,2,8,1,8,3,6,2,4,0,5,1,0,2,6,7,2,7,6,5,2,5,192,0,36,5,11,0,2,8,10,3,7,4,11,0,12,6,8,3,2,6,7,5,7,14,1,0,2,8,0,3,7,1,8,4,5,1,4,0,5,1,0,2,7,8,2,7,9,5,2,4,192,0,34,5,14,0,3,10,10,2,8,4,10,0,12,8,8,3,2,6,8,5,7,14,0,0,2,9,0,3,8,1,8,5,3,2,5,0,6,1,0,2,7,8,3,6,9,4,2,4,192,0,35,7,15,0,3,13,8,6,7,5,10,0,10,8,9,2,2,6,8,5,7,14,0,0,2,8,0,4,8,0,7,6,4,2,4,0,2,0,0,2,8,8,3,6,9,4,3,2
"330",0,0,40,3,4,0,2,1,5,9,6,33,11,0,13,6,13,4,2,4,4,2,9,3,0,0,8,3,0,1,2,4,4,4,3,0,4,0,3,1,0,4,4,2,2,6,1,9,4,5,190,0,37,8,19,3,3,21,8,7,8,4,8,0,7,7,7,3,4,10,10,6,4,15,1,0,2,7,0,5,7,3,7,6,5,3,3,0,2,0,0,2,10,8,3,5,9,4,5,5,190,0,37,9,19,3,4,21,8,6,8,4,8,10,7,6,7,2,4,10,12,6,4,14,1,0,1,7,0,5,8,3,6,6,6,5,2,0,3,0,0,2,9,8,3,6,9,4,4,3,0,0,36,6,10,3,4,13,4,5,5,3,6,10,1,4,12,2,4,5,9,4,2,4,1,0,1,4,0,3,3,3,0,4,5,5,2,0,3,0,0,3,4,2,3,2,2,2,4,3,1,0,36,7,9,3,5,14,6,5,5,8,5,10,3,4,14,2,3,4,5,4,2,2,1,0,1,6,0,2,3,3,0,4,5,4,4,0,2,0,0,3,5,2,3,2,2,3,6,3
"331",196,0,35,5,17,1,1,11,10,4,12,8,7,0,3,4,10,2,5,2,12,4,5,15,0,0,5,5,0,4,9,5,11,2,5,0,3,2,2,1,0,5,9,15,2,9,7,4,4,4,82,0,38,6,8,3,3,12,5,3,9,13,6,10,3,1,19,1,3,4,7,4,4,3,3,0,2,5,0,3,2,4,4,5,5,3,4,0,3,0,0,3,3,6,2,9,5,4,5,6,193,0,38,5,10,3,3,10,7,3,11,12,4,10,8,1,20,3,0,5,5,5,4,6,4,0,2,2,0,7,9,1,4,4,4,3,3,0,4,0,0,6,7,10,2,9,6,3,4,6,193,0,39,4,9,0,2,9,6,2,11,11,4,5,9,1,19,2,1,5,6,5,3,7,4,0,2,3,0,6,9,1,5,4,3,1,3,0,3,1,0,7,7,10,2,8,6,4,3,7,193,0,36,4,8,0,1,9,5,2,11,11,5,0,10,2,18,2,1,5,5,6,4,8,4,0,2,3,0,7,8,1,5,4,3,2,3,0,3,1,0,6,8,10,2,7,5,4,3,10
"332",189,0,37,3,15,0,6,16,5,6,17,11,7,0,5,10,21,4,4,1,8,5,5,14,1,0,8,4,0,6,9,2,7,3,11,0,2,0,2,8,0,4,6,7,2,6,9,3,9,8,193,0,38,4,7,0,2,8,5,2,9,12,6,0,10,4,13,4,2,5,5,10,6,8,4,0,2,2,0,10,8,1,6,3,4,2,2,0,4,1,0,7,7,11,2,9,5,3,2,13,193,0,39,4,9,0,2,8,5,2,9,10,5,0,10,4,13,4,2,4,4,8,5,8,3,0,1,2,0,10,9,1,6,3,5,3,1,0,4,2,0,7,7,11,2,9,5,4,2,11,2,0,40,4,3,0,2,2,4,0,1,10,5,0,6,4,10,2,2,1,2,7,7,4,2,0,2,4,0,6,2,1,2,1,4,3,1,0,3,4,0,6,4,3,2,3,0,3,2,11,3,0,39,4,3,0,2,2,7,0,1,17,5,0,9,7,9,4,3,1,3,6,9,4,1,0,3,5,0,4,3,2,2,3,5,3,2,1,3,4,0,7,3,3,2,5,0,4,2,11
