"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",0,0,3,3,0,19,15,0,5,36,20,5,8,4,22,1,11,1,24,24,0,0,0,9,5,7,0,46,0,4,88,11,49,2,1,0,10,41,24,0,0,0,21,25,4,3,0,19,29,5,0,0,3,2,0,19,17,0,5,38,14,4,8,5,23,1,11,1,24,24,0,0,0,8,5,6,0,43,0,3,85,8,53,2,3,0,6,41,23,0,0,0,20,24,5,3,0,18,28,5,0,0,4,3,0,21,20,0,5,36,16,1,6,7,21,0,11,1,23,23,0,0,0,9,6,7,0,30,0,1,85,8,53,2,3,0,6,43,33,0,0,0,14,26,5,4,0,14,29,5,0,0,3,2,0,19,20,0,4,36,12,1,6,6,20,0,5,1,23,23,0,0,0,7,3,8,0,29,0,2,87,8,48,2,5,0,4,47,37,0,0,0,17,26,6,3,0,14,29,3,0,0,2,2,0,21,20,0,4,36,12,0,5,5,20,1,3,1,23,23,0,0,0,9,1,11,0,20,0,1,86,8,52,2,10,0,3,49,41,0,0,0,19,25,6,4,0,12,29,3
"12",0,0,4,2,0,20,19,0,4,36,13,1,2,6,19,1,5,0,24,24,0,0,0,83,1,12,0,16,0,2,85,7,68,1,36,0,2,46,48,0,0,0,17,25,6,3,0,8,28,3,0,0,5,1,0,18,17,0,5,36,13,2,3,7,18,1,6,0,23,23,1,0,0,83,1,11,0,11,0,2,88,8,66,1,36,0,1,46,42,0,0,0,27,26,6,2,0,8,29,2,0,0,5,1,0,20,16,0,8,36,12,2,6,7,17,1,5,0,23,23,2,0,0,83,1,11,0,12,0,3,86,8,66,0,33,0,1,41,36,0,0,0,27,29,5,3,0,8,29,3,0,0,5,0,0,20,15,0,7,38,11,2,7,5,19,1,5,0,23,23,2,0,0,83,1,10,0,12,0,4,86,8,66,0,33,0,1,43,27,0,0,0,29,29,5,3,0,8,29,4,0,0,5,0,0,18,15,0,7,36,11,2,10,4,22,1,5,1,23,23,2,0,0,82,0,11,0,16,0,6,89,8,70,0,33,0,2,45,28,0,0,0,29,29,6,3,0,13,30,3
"13",0,0,5,0,0,18,15,0,8,36,11,3,9,7,23,0,3,1,23,23,2,0,0,81,0,10,0,14,0,6,87,9,68,0,31,0,2,46,20,0,0,0,28,28,5,3,0,15,30,2,0,0,5,0,0,20,13,0,8,36,21,4,9,8,20,0,2,1,23,23,2,0,0,1,0,6,0,15,0,5,86,8,48,0,0,0,2,44,15,0,0,0,22,30,5,2,0,19,29,2,0,0,3,0,0,20,13,0,8,36,19,4,8,7,19,2,3,1,23,23,2,0,0,2,0,6,0,17,0,7,89,8,48,0,0,0,2,48,14,0,0,0,24,35,5,2,0,13,31,3,0,0,1,0,0,16,16,0,5,36,12,5,10,6,22,2,12,2,23,23,0,0,0,4,0,5,0,15,0,7,86,8,44,1,0,0,2,47,14,0,0,0,15,31,6,1,0,13,31,2,0,0,0,0,0,20,18,0,3,36,11,6,11,6,20,2,12,2,23,23,0,0,0,7,0,4,0,19,0,6,88,11,48,1,0,0,2,45,12,0,0,0,18,31,6,1,0,13,31,2
"14",0,0,0,1,0,20,18,0,4,34,14,7,7,6,19,3,14,1,23,23,0,0,0,7,0,6,0,23,0,4,89,11,48,1,0,0,1,45,13,0,0,0,17,31,6,4,0,11,29,4,0,0,0,1,0,18,19,0,3,36,14,7,7,5,17,4,15,3,23,23,0,0,0,7,4,7,0,21,0,2,87,11,48,1,2,0,1,42,15,0,0,0,16,31,5,3,0,10,30,4,0,0,0,2,0,18,19,0,4,36,17,7,7,3,19,4,16,3,23,23,0,0,0,6,5,7,0,29,2,2,89,11,48,1,2,0,1,43,16,0,0,0,21,29,5,4,0,8,30,4,0,0,0,2,0,20,19,0,5,34,7,6,8,2,19,5,16,3,24,24,0,0,0,7,6,6,0,24,2,2,86,11,48,1,2,0,1,43,16,0,0,0,19,29,5,4,0,6,29,4,0,0,0,2,0,20,20,0,6,36,8,7,7,2,20,3,13,4,23,23,0,0,0,4,6,7,1,28,2,0,86,11,44,1,2,0,2,43,21,0,0,0,18,27,5,5,0,6,29,5
"15",0,0,1,4,0,16,20,0,6,36,8,7,9,2,17,4,8,3,24,24,1,0,0,4,6,6,1,27,2,0,88,8,48,0,2,0,2,43,22,0,0,0,17,31,6,6,0,6,29,5,0,0,1,4,0,20,19,0,6,38,8,9,7,2,15,4,10,3,23,23,1,0,0,1,6,7,1,21,2,0,86,8,49,0,2,0,2,44,23,0,0,0,18,31,7,6,0,4,28,7,0,0,1,3,0,20,17,0,5,36,5,10,7,2,15,3,8,3,24,24,1,0,0,1,6,5,1,20,2,0,86,8,49,0,0,0,2,40,21,0,0,0,16,29,7,3,0,8,29,4,0,0,1,2,0,18,17,0,5,36,10,11,11,2,14,2,6,1,23,23,5,0,0,1,1,2,1,18,2,1,88,8,49,0,0,0,2,34,18,0,0,0,14,27,7,3,0,6,29,4,0,0,1,2,0,18,15,0,6,34,8,9,10,2,12,2,6,1,23,23,5,0,0,1,1,2,1,15,0,1,86,9,51,1,0,0,2,40,16,0,0,0,12,27,7,2,0,8,29,4
"16",0,0,1,3,0,20,17,0,6,36,9,8,11,7,11,1,5,1,23,23,5,0,0,0,0,3,1,20,0,1,88,8,49,1,2,0,2,37,25,0,0,0,12,27,7,2,0,10,28,3,0,0,0,1,0,18,19,0,7,36,7,8,9,7,18,1,7,0,24,24,5,0,0,0,2,3,0,20,0,5,88,8,49,1,2,0,1,39,32,0,0,0,13,25,7,2,0,13,29,3,0,0,3,1,0,18,21,0,8,36,7,8,8,6,18,2,5,0,23,23,4,0,0,0,2,2,0,22,0,5,86,8,48,1,2,0,0,37,41,0,0,0,16,24,5,1,0,15,29,1,0,0,3,1,0,20,22,0,10,38,12,7,8,5,18,2,6,0,23,23,4,0,0,0,2,5,0,20,0,5,86,8,48,1,2,0,0,32,43,0,0,0,15,24,4,2,0,17,28,2,0,0,3,1,0,18,22,0,11,36,12,6,7,5,20,2,8,0,23,23,4,0,0,0,2,9,0,18,0,5,85,9,54,1,2,0,0,36,55,0,0,0,17,26,4,2,0,16,29,2
"17",0,0,3,1,0,18,24,0,9,36,6,11,3,5,21,4,8,0,24,24,0,0,0,0,2,10,0,20,0,5,84,8,52,1,2,0,0,41,61,0,0,0,17,26,4,2,0,18,29,2,0,0,3,4,0,19,24,0,7,38,9,16,8,4,18,7,7,1,23,23,0,0,0,0,2,11,0,35,0,6,86,8,48,0,2,0,1,37,66,0,0,0,16,26,4,2,0,20,28,2,0,0,3,4,0,21,22,0,6,38,8,19,6,1,14,7,6,1,22,22,0,0,0,0,2,11,0,25,0,5,85,8,48,0,0,0,1,43,57,0,0,0,16,24,4,2,0,14,29,2,0,0,5,4,0,19,20,0,3,36,9,18,5,3,13,8,4,1,24,24,0,0,0,1,1,10,0,25,0,3,87,9,55,4,0,0,1,40,52,0,0,0,17,26,4,1,0,13,29,1,0,0,2,4,0,19,19,0,5,36,9,16,6,4,15,9,5,1,24,24,0,0,0,1,1,11,0,23,0,4,89,8,53,4,0,0,1,41,45,0,0,0,18,26,4,1,0,13,28,3
"18",0,0,2,4,0,19,20,0,4,34,4,16,6,5,11,10,4,1,23,23,0,0,0,1,1,11,0,24,0,4,87,8,49,4,0,0,1,43,56,0,0,0,17,26,4,0,0,11,29,3,0,0,2,4,0,19,14,0,5,36,4,13,7,5,15,8,5,3,23,23,0,0,0,1,1,8,0,28,0,4,89,8,49,4,0,0,2,42,50,0,0,0,15,26,4,0,0,8,30,4,0,0,2,3,0,20,18,0,5,36,4,9,8,5,14,7,8,3,23,23,0,0,0,1,1,9,0,38,0,4,87,8,49,4,0,0,2,38,49,0,0,0,15,27,6,1,0,8,30,5,0,0,3,1,0,19,18,0,5,34,2,8,7,7,15,5,9,2,24,24,0,0,0,2,1,7,0,25,0,3,86,8,53,4,0,0,1,42,47,0,0,0,14,27,6,1,0,6,30,5,0,0,2,1,0,19,20,0,5,36,1,6,9,4,17,4,10,2,23,23,0,0,0,2,0,8,0,31,0,5,87,8,48,3,0,0,1,38,43,0,0,0,12,26,6,1,0,4,30,5
"19",0,0,1,1,0,19,20,0,6,36,9,6,13,4,18,2,12,2,22,22,4,0,0,1,0,8,0,37,0,5,84,8,48,0,0,0,2,38,41,0,0,0,11,28,6,2,0,6,31,6,0,0,1,1,0,19,21,0,5,36,9,8,13,6,16,2,11,2,24,24,4,0,0,1,0,5,0,41,0,5,88,8,48,0,2,0,2,40,37,0,0,0,6,28,7,2,0,8,30,5,0,0,1,1,0,21,21,0,5,36,9,6,15,6,16,3,9,2,24,24,4,0,0,1,0,3,0,37,0,4,88,7,50,0,2,0,2,40,26,0,0,0,6,28,7,2,0,8,31,4,0,0,1,1,0,18,18,0,5,36,14,9,13,6,18,3,8,0,22,22,4,0,0,1,0,4,0,35,0,4,86,8,48,0,2,0,1,37,27,0,0,0,8,27,6,2,0,6,31,4,0,0,2,0,0,18,17,0,7,36,13,12,14,8,20,3,5,0,22,22,4,0,0,1,0,4,0,35,0,4,88,8,48,0,2,0,1,44,27,0,0,0,8,29,5,1,0,6,30,3
"20",0,0,1,1,0,20,17,0,11,38,23,15,12,6,19,3,3,2,24,24,4,0,0,0,0,5,1,46,2,3,87,8,48,0,2,0,4,40,39,0,0,0,14,30,5,3,0,20,31,4,0,0,3,2,0,18,15,0,12,36,23,16,12,7,20,4,4,3,24,24,3,0,0,4,0,5,1,37,2,2,86,8,48,1,2,0,6,44,40,0,0,0,16,30,5,3,0,18,31,7,0,0,4,2,0,20,14,0,9,36,17,18,9,6,20,4,3,3,22,22,0,0,0,4,0,5,1,35,2,1,87,9,54,1,0,0,5,45,57,0,0,0,14,27,5,2,0,18,29,5,0,0,7,2,0,18,18,0,8,36,17,21,11,4,16,3,4,3,23,24,0,0,0,5,0,5,1,31,2,3,84,8,48,1,0,0,5,47,65,0,0,0,16,27,4,2,0,17,30,5,0,0,8,2,0,18,18,0,8,36,13,28,9,5,18,2,5,3,24,24,0,0,0,5,0,5,1,29,2,3,84,8,48,1,0,0,5,44,68,0,0,0,20,25,4,2,0,19,29,4
